timestamps,,,,,Marker
1488767261.220,-205.408,-276.906,3611.511,8681.781,0
1488767261.220,-449.882,-194.062,3060.564,8573.088,0
1488767261.234,-433.907,-325.066,3113.897,9427.492,0
1488767261.234,-211.546,-315.603,3230.187,9812.046,0
1488767261.236,-339.976,-211.579,-856.689,15.895,0
1488767261.249,-475.842,-236.693,-1129.829,-515.422,0
1488767261.249,-216.894,-315.586,-707.649,-249.334,0
1488767261.251,-265.920,-258.910,-737.310,-811.706,0
1488767261.251,-506.859,-204.548,-1467.279,-927.777,0
1488767261.265,-297.434,-331.559,-718.395,-84.395,0
1488767261.265,-202.611,-273.005,-330.244,831.004,0
1488767261.279,-461.307,-193.923,-905.568,704.752,0
1488767261.279,-391.893,-292.301,-763.476,1619.089,0
1488767261.281,-211.777,-317.905,-697.798,1961.389,0
1488767261.281,-375.768,-240.337,-905.561,1935.265,0
1488767261.295,-469.516,-236.307,-1114.954,1451.816,0
1488767261.295,-235.816,-331.656,-721.298,1701.490,0
1488767261.309,-251.523,-247.694,-731.186,1157.428,0
1488767261.309,-516.432,-203.770,-1457.961,1036.379,0
1488767261.311,-297.522,-326.820,-695.505,1899.729,0
1488767261.311,-216.675,-289.775,-338.769,2780.933,0
1488767261.325,-457.820,-194.922,-910.032,2668.224,0
1488767261.325,-377.010,-281.987,-719.306,3612.061,0
1488767261.339,-186.281,-301.767,-669.769,3954.634,0
1488767261.339,-348.978,-224.757,-888.202,3925.156,0
1488767261.341,-476.183,-238.146,-1105.752,3415.998,0
1488767261.341,-226.098,-330.723,-714.736,3673.758,0
1488767261.355,-264.955,-260.909,-764.439,3095.386,0
1488767261.355,-493.646,-184.134,-1450.243,3007.061,0
1488767261.369,-294.233,-320.491,-686.876,3862.146,0
1488767261.369,-187.580,-269.959,-316.455,4768.138,0
1488767261.371,-470.358,-221.282,-905.736,4624.478,0
1488767261.371,-393.497,-295.561,-727.958,5549.177,0
1488767261.385,-192.285,-295.203,-679.476,5898.856,0
1488767261.385,-319.610,-192.096,-886.816,5878.907,0
1488767261.399,-477.946,-233.273,-1096.830,5371.089,0
1488767261.399,-205.418,-295.056,-699.894,5642.884,0
1488767261.401,-223.609,-224.085,-731.242,5083.096,0
1488767261.401,-483.734,-182.047,-1421.362,4984.748,0
1488767261.415,-285.506,-313.348,-680.505,5828.385,0
1488767261.415,-217.019,-284.840,-352.203,6688.814,0
1488767261.429,-414.388,-169.975,-879.192,6606.963,0
1488767261.429,-374.018,-275.380,-689.630,7548.425,0
1488767261.431,-221.776,-319.675,269.667,7832.105,0
1488767261.431,-338.158,-210.121,66.441,7821.395,0
1488767261.445,-463.157,-226.572,-94.808,7354.034,0
1488767261.445,-205.749,-296.595,287.744,7620.563,0
1488767261.459,-243.855,-240.902,227.562,7029.947,0
1488767261.459,-458.143,-158.645,-423.188,6966.044,0
1488767261.474,-273.338,-310.765,322.550,7804.225,0
1488767261.474,-185.075,-258.966,652.598,8681.712,0
1488767261.476,-458.745,-191.631,36.913,8514.422,0
1488767261.476,-399.492,-291.879,275.000,9493.676,0
1488767261.489,-192.352,-306.535,298.021,9817.755,0
1488767261.489,-328.866,-204.086,68.754,9797.720,0
1488767261.490,-483.006,-238.269,-103.150,9301.769,0
1488767261.490,-229.383,-327.006,267.244,9555.201,0
1488767261.505,-231.432,-228.035,219.841,8996.291,0
1488767261.505,-462.311,-171.927,-419.073,8926.572,0
1488767261.519,-266.462,-303.164,334.168,9781.481,0
1488767261.519,-211.843,-293.427,629.461,10621.166,0
1488767261.520,-448.971,-195.032,59.178,10491.077,0
1488767261.520,-371.183,-274.804,313.463,10508.361,0
1488767261.535,-197.747,-304.028,1263.568,10800.460,0
1488767261.535,-322.877,-203.643,1038.737,10768.323,0
1488767261.549,-466.115,-231.431,914.662,10310.040,0
1488767261.549,-203.415,-311.857,1272.755,10560.054,0
1488767261.551,-238.136,-238.894,1182.661,9964.239,0
1488767261.551,-500.015,-193.856,522.251,9864.537,0
1488767261.565,-295.676,-325.141,1297.167,10739.971,0
1488767261.565,-201.672,-272.594,1598.321,11600.180,0
1488767261.579,-398.275,-152.552,1058.665,11499.617,0
1488767261.579,-397.589,-295.936,1271.691,12437.649,0
1488767261.581,-210.035,-308.562,2233.606,12747.188,0
1488767261.581,-332.554,-200.586,1986.193,12705.014,0
1488767261.595,-450.454,-221.264,1919.896,12278.557,0
1488767261.595,-211.252,-306.668,2248.680,12517.306,0
1488767261.609,-280.478,-260.325,2118.633,11886.834,0
1488767261.609,-501.068,-188.192,1510.633,11839.314,0
1488767261.611,-267.143,-305.385,2302.679,12725.291,0
1488767261.611,-197.018,-276.635,2576.434,13557.985,0
1488767261.625,-431.020,-179.934,2008.291,13433.671,0
1488767261.625,-381.389,-285.852,2285.105,13443.206,0
1488767261.639,-189.157,-300.007,3218.234,13736.562,0
1488767261.639,-340.989,-209.821,2963.753,13681.799,0
1488767261.641,-459.495,-227.848,2912.400,13270.593,0
1488767261.641,-208.879,-314.475,3237.493,13508.482,0
1488767261.655,-254.016,-247.073,3109.626,12883.381,0
1488767261.655,-515.861,-209.533,2483.559,12799.199,0
1488767261.669,-280.328,-312.470,3287.385,13709.780,0
1488767261.669,-204.354,-287.138,3541.951,14530.676,0
1488767261.671,-433.299,-186.440,2991.149,14405.561,0
1488767261.671,-385.520,-287.316,3277.957,14432.411,0
1488767261.685,-186.810,-291.785,4203.580,14723.396,0
1488767261.685,-334.080,-204.423,3937.684,14655.031,0
1488767261.699,-467.886,-229.978,3884.335,14231.079,0
1488767261.699,-220.699,-313.254,4196.592,14469.234,0
1488767261.701,-249.272,-247.845,4081.018,13857.813,0
1488767261.701,-471.714,-184.560,3508.065,13814.733,0
1488767261.715,-291.060,-320.091,4264.555,14683.129,0
1488767261.715,-201.973,-274.907,4520.796,15508.631,0
1488767261.729,-443.956,-186.905,3954.987,15376.643,0
1488767261.729,-370.431,-285.474,4281.194,15436.457,0
1488767261.731,-197.960,-299.057,5166.666,15688.449,0
1488767261.731,-355.276,-222.324,4904.705,15634.280,0
1488767261.745,-469.735,-240.552,4879.741,15234.620,0
1488767261.745,-199.103,-302.545,5193.812,15469.140,0
1488767261.759,-259.988,-252.077,5047.747,14823.584,0
1488767261.759,-483.287,-183.788,4484.787,14786.384,0
1488767261.761,-263.315,-301.528,5271.323,15685.745,0
1488767261.761,-235.616,-302.492,5465.205,16450.863,0
1488767261.775,-440.214,-184.755,4926.910,16352.122,0
1488767261.775,-377.591,-281.304,5266.424,16416.783,0
1488767261.789,-197.558,-309.323,6150.654,16676.723,0
1488767261.789,-332.644,-203.662,5870.625,16609.150,0
1488767261.791,-445.080,-222.533,4908.473,16227.562,0
1488767261.791,-207.688,-308.656,5189.217,16451.678,0
1488767261.805,-242.521,-243.954,5049.438,15809.371,0
1488767261.805,-526.784,-219.257,4454.899,15734.461,0
1488767261.819,-296.239,-333.504,5256.912,16656.127,0
1488767261.819,-198.256,-278.148,5499.880,17473.553,0
1488767261.821,-413.341,-157.485,4952.115,17358.355,0
1488767261.821,-387.212,-300.611,5276.149,17392.059,0
1488767261.835,-203.836,-305.024,6131.018,17644.178,0
1488767261.835,-381.675,-241.781,5814.356,17530.238,0
1488767261.849,-483.154,-251.433,4888.500,17189.697,0
1488767261.849,-206.725,-309.159,5184.077,17416.744,0
1488767261.851,-258.122,-256.121,5023.953,16775.809,0
1488767261.851,-483.032,-172.596,4479.136,16744.506,0
1488767261.865,-287.572,-325.846,5255.541,17630.389,0
1488767261.865,-212.118,-283.296,5464.768,18425.414,0
1488767261.879,-442.858,-179.414,4915.444,18302.828,0
1488767261.879,-394.930,-310.696,5273.896,18368.746,0
1488767261.881,-172.796,-290.181,6165.827,18654.689,0
1488767261.881,-327.340,-189.579,5861.990,18569.248,0
1488767261.895,-483.967,-241.998,4888.135,18159.275,0
1488767261.895,-199.471,-297.988,5204.110,18426.580,0
1488767261.924,-282.467,-267.300,4996.934,17738.262,0
1488767261.924,-508.357,-205.313,4469.822,17712.117,0
1488767261.924,-270.823,-303.067,5295.855,18649.424,0
1488767261.924,-219.951,-285.809,5474.785,19416.863,0
1488767261.927,-442.969,-183.476,4911.586,19280.762,0
1488767261.927,-370.555,-280.874,5325.958,19390.424,0
1488767261.939,-165.786,-272.966,6177.549,19645.686,0
1488767261.939,-350.795,-219.588,5826.238,19516.039,0
1488767261.941,-479.822,-249.395,4916.096,19159.746,0
1488767261.941,-229.033,-326.063,5188.419,19377.357,0
1488767261.955,-256.069,-243.821,5021.907,18731.020,0
1488767261.955,-514.313,-212.711,4471.118,18679.832,0
1488767261.969,-279.554,-316.463,5285.640,19616.725,0
1488767261.969,-200.487,-275.303,5485.498,20407.805,0
1488767261.971,-448.816,-184.538,4893.449,20250.691,0
1488767261.971,-374.555,-285.313,5322.874,20363.732,0
1488767261.985,-195.490,-300.306,6144.726,20592.779,0
1488767261.985,-359.133,-223.053,5807.010,20478.693,0
1488767261.999,-456.580,-231.146,4945.558,20155.145,0
1488767261.999,-209.158,-307.784,5206.260,20379.170,0
1488767262.001,-270.320,-259.171,4994.825,19693.156,0
1488767262.001,-503.129,-199.241,4481.677,19661.906,0
1488767262.015,-289.945,-321.199,5286.188,20585.375,0
1488767262.015,-214.700,-283.167,5468.207,21368.699,0
1488767262.029,-446.473,-187.595,4885.751,21230.846,0
1488767262.029,-375.136,-285.038,5341.078,21356.184,0
1488767262.031,-181.669,-293.049,6166.667,21597.633,0
1488767262.031,-338.854,-209.711,5811.496,21478.428,0
1488767262.045,-459.383,-234.279,4948.619,21147.072,0
1488767262.045,-214.403,-319.350,5207.563,21362.705,0
1488767262.059,-265.770,-252.273,4986.083,20671.818,0
1488767262.059,-508.811,-200.956,4482.124,20653.494,0
1488767262.061,-275.096,-308.826,5315.207,21598.037,0
1488767262.061,-211.845,-284.275,5467.805,22353.053,0
1488767262.075,-454.239,-189.882,4853.421,22178.818,0
1488767262.075,-372.838,-288.952,5354.951,22333.855,0
1488767262.089,-193.123,-297.546,6155.954,22578.139,0
1488767262.089,-338.777,-207.110,5796.736,22450.830,0
1488767262.091,-482.326,-249.188,4963.188,22131.094,0
1488767262.091,-192.523,-290.405,5214.925,22351.301,0
1488767262.105,-247.099,-237.865,4990.240,21664.170,0
1488767262.105,-495.215,-190.557,4485.077,21634.102,0
1488767262.119,-276.915,-312.265,5318.343,22571.904,0
1488767262.119,-232.958,-302.850,5438.216,23306.604,0
1488767262.121,-455.535,-204.137,4849.399,23151.158,0
1488767262.121,-350.262,-279.013,5388.092,23349.143,0
1488767262.135,-198.544,-311.491,6149.896,23543.836,0
1488767262.135,-349.236,-211.061,5774.624,23412.654,0
1488767262.149,-460.284,-232.816,4963.585,23107.592,0
1488767262.149,-207.462,-311.530,5220.563,23339.090,0
1488767262.151,-270.565,-259.633,4967.133,22626.668,0
1488767262.151,-516.205,-206.413,4480.060,22601.023,0
1488767262.165,-270.600,-314.428,5336.895,23575.127,0
1488767262.165,-201.265,-277.652,5468.414,24321.871,0
1488767262.179,-447.500,-190.290,4855.280,24143.785,0
1488767262.179,-381.866,-300.404,5373.972,24305.336,0
1488767262.181,-191.649,-295.817,6155.460,24528.459,0
1488767262.181,-337.801,-201.599,5770.931,24397.951,0
1488767262.195,-467.302,-247.563,4969.567,24092.496,0
1488767262.195,-212.396,-321.725,5216.908,24310.740,0
1488767262.209,-248.819,-246.439,4967.984,23610.320,0
1488767262.209,-502.878,-202.875,4484.310,23581.957,0
1488767262.211,-274.828,-321.770,5331.743,24544.963,0
1488767262.211,-190.997,-266.010,5468.502,25311.727,0
1488767262.225,-442.150,-179.265,4848.389,25124.262,0
1488767262.225,-368.154,-280.971,5393.474,25313.576,0
1488767262.239,-185.514,-292.352,6160.679,25523.898,0
1488767262.239,-346.827,-203.168,5755.042,25377.932,0
1488767262.241,-450.723,-231.470,-1858.440,-1373.127,0
1488767262.254,-205.724,-309.836,-1626.643,-1153.989,0
1488767262.254,-253.595,-241.401,-1905.928,-1876.081,0
1488767262.256,-499.370,-197.310,-2365.662,-1893.779,0
1488767262.256,-260.441,-302.453,-1504.115,-915.830,0
1488767262.270,-201.760,-274.671,-1411.360,-187.719,0
1488767262.270,-428.308,-171.093,-2011.591,-357.117,0
1488767262.285,-369.511,-286.076,-1448.805,-166.340,0
1488767262.285,-193.267,-296.821,-715.177,15.680,0
1488767262.286,-346.891,-204.372,-1125.620,-134.156,0
1488767262.286,-459.039,-233.327,-1859.523,-405.601,0
1488767262.300,-209.758,-312.538,-1634.929,-184.972,0
1488767262.300,-268.257,-250.936,-1929.124,-912.001,0
1488767262.314,-504.541,-196.930,-2368.005,-915.980,0
1488767262.314,-271.704,-312.706,-1506.394,62.451,0
1488767262.316,-217.219,-283.787,-1424.691,776.082,0
1488767262.316,-458.566,-193.392,-2043.835,590.119,0
1488767262.330,-381.436,-295.618,-1437.273,809.440,0
1488767262.330,-202.229,-307.283,-725.206,994.473,0
1488767262.344,-362.836,-216.787,-1144.318,827.617,0
1488767262.344,-476.252,-247.536,-1862.954,571.191,0
1488767262.346,-213.896,-313.882,-1629.979,793.276,0
1488767262.346,-262.728,-245.306,-1936.726,64.111,0
1488767262.360,-515.291,-208.817,-2366.646,57.701,0
1488767262.360,-280.375,-315.188,-1497.873,66.181,0
1488767262.374,-210.003,-282.836,-1426.547,776.846,0
1488767262.374,-444.622,-181.206,-2044.259,601.041,0
1488767262.376,-376.060,-295.748,-1430.102,818.227,0
1488767262.376,-207.056,-309.552,-732.168,985.394,0
1488767262.390,-360.523,-216.445,-1167.133,817.626,0
1488767262.390,-477.776,-254.042,-1852.339,576.975,0
1488767262.404,-214.343,-320.268,-1638.213,791.625,0
1488767262.404,-261.544,-247.843,-1952.989,53.563,0
1488767262.406,-507.884,-203.707,-2361.820,52.946,0
1488767262.406,-276.831,-317.145,-1495.747,67.376,0
1488767262.420,-206.972,-278.510,-1432.705,777.017,0
1488767262.420,-459.998,-189.144,-2052.736,581.304,0
1488767262.434,-370.777,-287.967,-1418.144,824.680,0
1488767262.434,-195.419,-302.492,-725.097,992.442,0
1488767262.436,-359.324,-217.389,-1176.743,813.473,0
1488767262.436,-462.336,-234.290,-1825.484,594.218,0
1488767262.450,-226.948,-320.132,-1645.088,788.840,0
1488767262.450,-286.843,-265.049,-1969.341,44.851,0
1488767262.464,-511.637,-204.868,-2360.296,-915.458,0
1488767262.464,-261.219,-302.827,-1472.112,-894.696,0
1488767262.466,-194.400,-276.481,-1423.570,-193.471,0
1488767262.466,-444.345,-186.692,-2049.342,-394.614,0
1488767262.480,-380.956,-307.360,-1403.186,-145.774,0
1488767262.480,-193.566,-302.167,-725.395,14.165,0
1488767262.494,-346.079,-203.914,-1162.671,-154.018,0
1488767262.494,-477.768,-254.171,-1813.915,-386.868,0
1488767262.496,-215.925,-318.931,-1628.829,-173.262,0
1488767262.496,-253.503,-245.560,-1963.857,-927.443,0
1488767262.510,-511.545,-210.440,-2344.960,-1903.908,0
1488767262.510,-261.636,-307.027,-1463.572,-1868.295,0
1488767262.524,-193.437,-271.249,-1440.428,-1182.762,0
1488767262.524,-454.669,-192.953,-2070.051,-1387.637,0
1488767262.526,-361.431,-286.345,-1374.697,-1105.176,0
1488767262.526,-195.000,-304.794,-736.343,-962.362,0
1488767262.540,-353.205,-215.132,-1194.881,-1151.380,0
1488767262.540,-449.183,-238.776,-1780.781,-1343.349,0
1488767262.554,-200.788,-305.320,-1621.104,-1152.243,0
1488767262.554,-254.986,-240.004,-1976.687,-1916.207,0
1488767262.556,-497.945,-191.466,-2336.394,-2867.125,0
1488767262.556,-276.302,-324.995,-1472.423,-2860.743,0
1488767262.570,-210.859,-280.582,-1459.646,-2187.581,0
1488767262.570,-449.835,-186.069,-2074.320,-2371.906,0
1488767262.584,-370.215,-287.727,-1372.672,-2087.653,0
1488767262.584,-195.982,-299.717,-734.378,-1947.622,0
1488767262.586,-347.874,-201.760,-1199.726,-2131.659,0
1488767262.586,-470.565,-245.951,-1786.453,-2338.445,0
1488767262.600,-210.139,-315.479,-1635.886,-2136.175,0
1488767262.600,-277.648,-261.114,-2017.876,-2925.211,0
1488767262.704,-509.526,-207.822,-2339.986,-3863.425,0
1488767262.704,-281.371,-322.929,-1470.910,-3843.418,0
1488767262.704,-204.339,-273.497,-1462.172,-3162.482,0
1488767262.704,-446.056,-176.198,-2068.787,-3348.216,0
1488767262.707,-364.895,-288.040,-1358.507,-3057.437,0
1488767262.707,-189.439,-291.727,-750.405,-2927.317,0
1488767262.719,-373.326,-222.010,-1233.417,-3151.026,0
1488767262.719,-478.653,-256.305,-1769.558,-3307.997,0
1488767262.719,-204.494,-305.084,-1626.572,-3106.389,0
1488767262.719,-259.916,-243.703,-2011.625,-3896.615,0
1488767262.722,-499.890,-195.831,-2318.738,-4824.992,0
1488767262.722,-261.888,-306.670,-1444.389,-4793.070,0
1488767262.734,-201.180,-275.769,-1483.399,-4150.846,0
1488767262.734,-453.482,-197.057,-2112.940,-4361.525,0
1488767262.734,-357.301,-295.574,-1334.890,-4026.608,0
1488767262.734,-197.972,-308.072,-755.286,-3915.523,0
1488767262.737,-347.691,-202.830,-1263.179,-4138.732,0
1488767262.737,-456.331,-239.799,-1748.397,-4284.584,0
1488767262.839,-194.473,-304.353,-1623.816,-4078.783,0
1488767262.839,-243.312,-230.608,-2039.162,-4889.178,0
1488767262.839,-489.544,-188.895,-2334.909,-5814.126,0
1488767262.839,-257.601,-303.048,-1443.955,-5770.604,0
1488767262.841,-191.414,-258.395,-1479.858,-5116.299,0
1488767262.841,-438.075,-171.534,-2111.078,-5335.939,0
1488767262.854,-343.828,-271.251,-1309.204,-4984.559,0
1488767262.854,-168.533,-274.497,-737.226,-4867.924,0
1488767262.854,-346.664,-202.828,-1281.310,-5128.229,0
1488767262.854,-466.005,-249.072,-1754.187,-5261.456,0
1488767262.857,-200.638,-301.068,-1635.013,-5070.618,0
1488767262.857,-250.921,-227.973,-2050.045,-5874.618,0
1488767262.869,34.861,-259.377,-1928.305,-5667.627,0
1488767262.869,-32.105,-202.970,-2368.735,-6500.002,0
1488767262.869,-303.454,-189.837,-2648.375,-7431.813,0
1488767262.869,-54.113,-293.017,-1749.447,-7368.394,0
1488767262.872,19.240,-242.089,-1809.464,-6733.263,0
1488767262.872,-220.222,-154.136,-2432.487,-6940.555,0
1488767262.974,-125.496,-247.993,-1602.870,-6574.536,0
1488767262.974,23.982,-277.841,-1074.593,-6490.401,0
1488767262.974,-123.991,-166.603,-1596.892,-6717.657,0
1488767262.974,-231.517,-206.115,-2026.644,-6827.718,0
1488767262.976,21.355,-272.820,-1938.033,-6648.953,0
1488767262.976,-40.877,-211.697,-2375.216,-7482.030,0
1488767262.989,-265.899,-150.166,-2614.046,-8374.535,0
1488767262.989,-35.759,-273.774,-1734.105,-8334.217,0
1488767262.989,61.708,-197.115,-1780.742,-7677.070,0
1488767262.989,-208.406,-135.775,-2422.886,-7912.758,0
1488767262.992,-137.731,-256.795,-1593.375,-7544.623,0
1488767262.992,70.108,-222.595,-1037.474,-7426.354,0
1488767263.004,-120.361,-161.801,-1612.495,-7714.020,0
1488767263.004,-236.029,-207.929,-1994.103,-7796.433,0
1488767263.004,53.389,-246.876,-1891.875,-7597.606,0
1488767263.004,-3.390,-181.520,-2376.196,-8443.882,0
1488767263.007,-255.029,-148.109,-2605.452,-9363.221,0
1488767263.007,-22.009,-260.232,-1696.905,-9284.404,0
1488767263.109,42.846,-215.291,-1804.636,-8671.717,0
1488767263.109,-194.215,-116.911,-2424.764,-8885.908,0
1488767263.109,-111.131,-232.048,-1527.123,-8475.924,0
1488767263.109,75.372,-225.063,-1032.224,-8401.184,0
1488767263.111,-129.473,-159.987,-1636.505,-8702.739,0
1488767263.111,-230.152,-207.338,-1973.048,-8766.818,0
1488767263.124,51.771,-249.412,-1886.953,-8561.388,0
1488767263.124,-18.150,-186.019,-2375.896,-9418.210,0
1488767263.124,-253.842,-139.919,-2594.845,-10338.158,0
1488767263.124,-7.953,-248.817,-1661.955,-10230.948,0
1488767263.126,57.142,-202.078,-1796.027,-9636.657,0
1488767263.126,-203.847,-119.335,-2442.012,-9887.676,0
1488767263.139,-149.557,-89.582,-2582.360,-9307.312,0
1488767263.139,-428.389,-19.644,-3230.869,-9568.443,0
1488767263.139,-312.113,-116.642,-2278.386,-9111.673,0
1488767263.139,-131.104,-105.622,-1814.005,-9033.776,0
1488767263.142,-303.801,-14.184,-2401.128,-9330.735,0
1488767263.142,-405.265,-66.598,-2708.574,-9378.528,0
1488767263.244,-147.461,-122.876,-2657.313,-9201.259,0
1488767263.244,-209.375,-57.617,-3179.975,-10083.067,0
1488767263.244,-447.688,-24.412,-3357.471,-10973.541,0
1488767263.244,-188.897,-123.695,-2412.168,-10851.988,0
1488767263.246,-174.642,-106.280,-2609.590,-10313.879,0
1488767263.246,-412.762,-10.268,-3230.974,-10541.758,0
1488767263.259,-315.743,-118.519,-2267.372,-10084.423,0
1488767263.259,-147.188,-126.856,-1829.050,-10033.285,0
1488767263.259,-276.165,-0.479,-2405.503,-10304.069,0
1488767263.259,-413.222,-75.557,-2701.169,-10357.377,0
1488767263.261,-166.566,-141.974,-2680.897,-10203.022,0
