timestamps,,,,,Marker
1488767560.247,56.968,120.081,40462.180,-10767.389,0
1488767560.247,-114.357,200.921,40047.039,-11289.348,0
1488767560.261,-140.839,116.444,40067.336,-11207.973,0
1488767560.261,55.268,92.172,40225.078,-10710.979,0
1488767560.263,-38.255,166.627,39548.785,-11131.894,0
1488767560.263,-207.112,157.431,39245.652,-12098.321,0
1488767560.277,10.171,74.132,40130.508,-12087.373,0
1488767560.277,24.369,142.010,39974.711,-12191.480,0
1488767560.291,-185.806,207.804,39932.797,-13112.128,0
1488767560.291,-51.620,93.146,40774.449,-12958.318,0
1488767560.291,55.839,121.827,3198.835,1978.317,0
1488767560.306,-110.587,207.551,2789.937,1459.743,0
1488767560.306,-143.319,122.319,2818.209,1545.037,0
1488767560.308,45.200,94.326,2954.594,2033.413,0
1488767560.308,-18.909,187.840,2313.126,1633.824,0
1488767560.322,-189.830,170.360,2019.847,678.324,0
1488767560.322,16.095,85.135,2884.562,1654.582,0
1488767560.336,38.585,152.668,2732.146,1555.273,0
1488767560.336,-169.904,217.778,2699.819,632.423,0
1488767560.338,-36.357,101.628,3529.779,787.099,0
1488767560.338,51.353,114.155,4173.706,996.464,0
1488767560.352,-106.183,211.873,3773.080,484.263,0
1488767560.352,-119.804,138.488,3822.995,583.406,0
1488767560.366,64.609,110.391,3949.024,1063.985,0
1488767560.366,-19.457,185.737,3285.405,647.868,0
1488767560.366,-188.620,170.784,3000.376,-306.173,0
1488767560.366,23.300,89.135,3860.891,673.534,0
1488767560.382,42.689,151.230,3695.629,560.054,0
1488767560.382,-170.268,212.297,3667.434,-357.422,0
1488767560.396,-41.008,95.702,4511.785,-199.683,0
1488767560.396,56.530,123.862,5160.117,22.787,0
1488767560.398,-109.203,212.077,4742.640,-505.115,0
1488767560.398,-138.300,120.472,4797.312,-417.876,0
1488767560.412,56.981,98.859,4922.585,76.717,0
1488767560.412,-23.838,184.979,4250.574,-342.694,0
1488767560.426,-186.139,173.494,3991.690,-1291.470,0
1488767560.426,13.911,83.422,4851.121,-1288.042,0
1488767560.426,36.045,152.657,4661.228,-1406.099,0
1488767560.426,-188.237,206.364,4639.379,-2323.422,0
1488767560.442,-63.475,84.148,5491.884,-2168.091,0
1488767560.442,44.366,113.642,6125.570,-1949.544,0
1488767560.456,-121.760,203.877,5705.568,-2474.518,0
1488767560.456,-132.613,126.094,5806.656,-2356.257,0
1488767560.458,59.440,107.978,5905.769,-1873.935,0
1488767560.458,-21.431,192.431,5224.924,-2300.941,0
1488767560.472,-194.566,169.502,4991.786,-3241.852,0
1488767560.472,20.783,92.205,5837.327,-3240.833,0
1488767560.486,17.585,135.224,5629.396,-3374.538,0
1488767560.486,-189.418,203.774,5621.270,-4288.936,0
1488767560.488,-53.931,90.014,6483.932,-4115.690,0
1488767560.488,57.161,120.021,7113.878,-3899.915,0
1488767560.502,-107.118,213.831,6696.517,-4426.000,0
1488767560.502,-138.675,125.128,6785.547,-4321.452,0
1488767560.516,51.609,103.410,6877.543,-3848.001,0
1488767560.516,-30.886,185.529,6189.379,-4275.405,0
1488767560.518,-179.424,181.464,5985.487,-5194.698,0
1488767560.518,25.644,94.698,6819.154,-4218.695,0
1488767560.532,36.040,152.803,6611.421,-4355.018,0
1488767560.532,-178.447,204.382,6600.332,-5270.212,0
1488767560.546,-39.018,100.285,7482.277,-5086.683,0
1488767560.546,65.428,132.043,8093.296,-4881.543,0
1488767560.548,-94.333,219.689,7669.880,-5404.546,0
1488767560.548,-129.013,126.768,7775.096,-5290.776,0
1488767560.562,57.927,97.567,7854.306,-4828.538,0
1488767560.562,-20.139,183.253,7157.850,-5255.833,0
1488767560.576,-182.571,171.977,6957.197,-6179.633,0
1488767560.576,27.400,95.725,7805.446,-6170.270,0
1488767560.576,42.773,156.930,7592.204,-6299.633,0
1488767560.576,-175.267,214.549,7583.890,-7224.742,0
1488767560.592,-41.911,104.364,8463.270,-7046.283,0
1488767560.592,66.092,131.891,9071.851,-6844.899,0
1488767560.606,-104.317,215.805,8640.132,-7377.113,0
1488767560.606,-121.337,129.821,8771.019,-7247.999,0
1488767560.608,69.972,115.123,8841.787,-6776.115,0
1488767560.608,-23.242,191.528,8132.059,-7223.744,0
1488767560.622,-178.851,183.337,7953.351,-8134.543,0
1488767560.622,25.992,98.079,8787.908,-8134.060,0
1488767560.636,24.687,140.757,8552.597,-8284.340,0
1488767560.636,-178.367,209.524,7580.429,-9195.705,0
1488767560.638,-45.636,101.520,8470.471,-9001.209,0
1488767560.638,63.182,128.808,9062.899,-8806.965,0
1488767560.652,-116.995,208.829,8621.658,-9353.009,0
1488767560.652,-140.257,116.917,8761.368,-9223.868,0
1488767560.666,65.461,111.569,8845.084,-8738.984,0
1488767560.666,-12.710,198.359,8132.980,-9175.442,0
1488767560.668,-187.614,168.353,7942.769,-10108.154,0
1488767560.668,19.436,87.168,8781.402,-10097.404,0
1488767560.683,42.917,161.433,8572.458,-10224.381,0
1488767560.683,-188.773,199.776,8556.145,-11166.319,0
1488767560.696,-55.511,86.285,9447.140,-10977.284,0
1488767560.696,41.414,111.737,10026.509,-10787.337,0
1488767560.698,-130.390,198.867,9578.551,-11337.027,0
1488767560.698,-150.106,102.086,9749.680,-11188.971,0
1488767560.712,48.735,95.085,9808.136,-10716.036,0
1488767560.712,-20.884,184.085,9096.093,-11143.356,0
1488767560.726,-188.738,164.896,8938.160,-12061.117,0
1488767560.726,23.582,87.906,9771.416,-12050.082,0
1488767560.726,32.949,149.953,9531.190,-12200.928,0
1488767560.726,-179.496,205.627,8561.277,-13126.279,0
1488767560.742,-48.871,90.311,9458.672,-12923.328,0
1488767560.742,54.700,124.032,10030.201,-12733.291,0
1488767560.756,-114.609,206.222,9594.010,-13282.506,0
1488767560.756,-132.486,124.842,9769.892,-13128.679,0
1488767560.758,46.006,98.191,9806.780,-12675.271,0
1488767560.758,-37.797,176.058,9078.423,-13121.104,0
1488767560.772,-188.710,169.300,8942.534,-14023.074,0
1488767560.772,26.247,95.261,9775.423,-14007.742,0
1488767560.786,39.121,151.556,9532.860,-14155.435,0
1488767560.786,-178.511,209.227,8566.557,-15083.304,0
1488767560.786,-42.833,92.774,9470.010,-14873.190,0
1488767560.786,59.455,120.021,10036.128,-14689.803,0
1488767560.802,-118.587,204.761,9592.070,-15232.474,0
1488767560.802,-136.160,120.498,9784.995,-15083.500,0
1488767560.816,47.044,96.663,9800.338,-14643.548,0
1488767560.816,-35.907,179.788,9079.301,-15074.077,0
1488767560.818,-184.530,173.771,8960.708,-15969.503,0
1488767560.818,17.864,88.737,9774.646,-14993.159,0
1488767560.832,32.619,147.044,9515.946,-15149.098,0
1488767560.832,-178.217,206.409,8570.459,-16053.701,0
1488767560.846,-44.118,95.884,9486.242,-15845.951,0
1488767560.846,57.796,129.077,10035.292,-15666.355,0
1488767560.848,-98.883,226.473,9590.390,-16212.299,0
1488767560.848,-124.288,129.614,9802.638,-16052.861,0
1488767560.862,57.241,104.134,9821.512,-15601.420,0
1488767560.862,-26.252,184.151,9066.953,-16059.584,0
1488767560.876,-188.313,169.277,8959.255,-16955.383,0
1488767560.876,36.831,107.487,9790.315,-16933.828,0
1488767560.878,43.048,156.541,9520.111,-17101.816,0
1488767560.878,-179.906,209.384,8566.923,-18019.734,0
1488767560.892,-36.894,97.423,9483.451,-17811.215,0
1488767560.892,57.877,125.346,10019.354,-17641.320,0
1488767560.906,-113.433,202.970,9569.979,-18197.832,0
1488767560.906,-131.070,123.680,9807.222,-18016.023,0
1488767560.908,52.325,101.312,9814.707,-17561.967,0
1488767560.908,-25.125,187.777,9061.162,-18021.467,0
1488767560.922,-201.345,156.242,8954.433,-18930.258,0
1488767560.922,20.179,91.770,9774.138,-18912.379,0
1488767560.936,24.197,147.780,9500.160,-19075.641,0
1488767560.936,-172.331,217.438,8574.603,-19985.840,0
1488767560.936,-38.788,102.051,9488.486,-19769.354,0
1488767560.936,66.589,132.907,10027.883,-19589.955,0
1488767560.952,-116.401,212.752,9564.651,-20156.479,0
1488767560.952,-127.474,128.342,9813.256,-19978.178,0
1488767560.966,63.999,110.133,9814.511,-19520.086,0
1488767560.966,-21.551,194.839,9058.710,-19977.271,0
1488767560.968,-186.320,172.385,8973.025,-20871.865,0
1488767560.968,24.713,90.425,9778.254,-20866.416,0
1488767560.982,35.763,154.933,9502.279,-21029.270,0
1488767560.982,-172.097,219.530,8575.738,-21942.537,0
1488767560.996,-39.991,94.363,9502.666,-21721.074,0
1488767560.996,59.264,118.091,10021.792,-21552.691,0
1488767560.998,-106.858,213.083,9563.225,-22111.521,0
1488767560.998,-123.822,136.179,9837.163,-21919.959,0
1488767561.012,68.148,118.751,10798.693,-21472.227,0
1488767561.012,-21.878,184.613,10018.823,-21955.410,0
1488767561.026,-199.224,160.842,9945.734,-22847.664,0
1488767561.026,20.010,87.843,10759.003,-22832.678,0
1488767561.028,22.286,147.504,10462.845,-23004.350,0
1488767561.028,-183.016,208.907,9546.308,-23911.840,0
1488767561.042,-29.498,105.230,10498.812,-23671.717,0
1488767561.042,68.287,131.897,11001.925,-23509.998,0
1488767561.056,-113.910,213.107,10526.722,-24087.910,0
1488767561.056,-125.231,131.065,10819.334,-23881.957,0
1488767561.058,61.093,112.563,11774.955,-23436.109,0
1488767561.058,-24.382,192.854,10990.219,-23919.686,0
1488767561.072,-188.052,169.558,10948.567,-24795.107,0
1488767561.072,25.558,91.966,11750.613,-24779.828,0
1488767561.086,37.363,153.504,11448.657,-24951.967,0
1488767561.086,-175.246,209.586,10540.726,-25862.219,0
1488767561.088,-37.807,101.454,11483.074,-25632.438,0
1488767561.088,66.168,135.321,11983.415,-25469.035,0
1488767561.102,-129.866,193.803,11494.819,-26056.734,0
1488767561.102,-169.939,92.546,11792.349,-25859.580,0
1488767561.116,48.697,97.484,12742.312,-25414.078,0
1488767561.116,-12.536,200.240,11971.848,-25878.875,0
1488767561.118,-187.470,171.424,11936.752,-26753.635,0
1488767561.118,28.010,97.785,12723.700,-26745.658,0
1488767561.132,24.771,152.019,12410.786,-26929.805,0
1488767561.132,-174.109,214.938,11506.288,-27834.867,0
1488767561.146,-32.028,104.831,12467.608,-27583.855,0
1488767561.146,58.483,127.882,12949.425,-27440.207,0
1488767561.146,-104.117,223.588,12481.384,-28003.463,0
1488767561.146,-126.818,124.368,12798.227,-27803.207,0
1488767561.162,49.733,98.298,13713.517,-27378.910,0
1488767561.162,-34.183,182.986,12924.877,-27856.645,0
1488767561.176,-187.750,167.073,12920.422,-28720.084,0
1488767561.176,26.462,88.819,13703.810,-28708.930,0
1488767561.178,42.695,156.165,13384.262,-28886.477,0
1488767561.178,-172.140,214.760,12488.975,-29796.635,0
1488767561.192,-19.734,111.658,13461.848,-29540.385,0
1488767561.192,69.659,132.061,13932.362,-29398.361,0
1488767561.206,-112.130,209.281,13448.394,-29982.820,0
1488767561.206,-112.369,136.506,13802.032,-29747.680,0
1488767561.208,66.748,110.637,14718.632,-29313.125,0
1488767561.208,-20.990,187.064,13904.792,-29811.656,0
1488767561.222,-182.760,170.556,12940.242,-30665.932,1457959452
1488767561.222,20.162,82.321,13705.801,-30663.070,0
1488767561.236,21.877,139.753,13373.156,-30859.564,0
1488767561.236,-182.094,204.986,12495.902,-31759.545,0
1488767561.238,-43.450,95.044,13455.346,-31506.299,0
1488767561.238,64.130,128.155,13932.297,-31353.287,0
1488767561.252,-103.803,217.743,13458.594,-31930.395,0
1488767561.252,-129.358,115.928,13802.240,-31712.652,0
1488767561.266,53.454,100.620,14710.765,-31282.461,0
1488767561.266,-24.033,189.890,13902.860,-31766.945,0
1488767561.268,-187.563,173.296,12946.011,-32621.551,0
1488767561.268,35.202,100.891,13725.231,-32606.521,0
1488767561.282,34.738,156.296,13382.657,-32807.930,0
1488767561.282,-191.242,197.975,12486.491,-33725.211,0
1488767561.296,-34.557,100.428,12487.181,-33461.453,0
1488767561.296,66.707,134.840,12947.916,-33314.277,0
1488767561.296,-118.205,214.259,-3229.001,-574.806,0
1488767561.311,-127.675,128.140,-2854.751,-334.108,0
1488767561.311,60.295,107.672,-1956.115,92.374,0
1488767561.313,-13.090,205.883,-2757.056,-389.699,0
1488767561.313,-179.029,177.737,-3713.771,-1244.891,0
1488767561.327,33.354,100.792,-2946.226,-1235.678,0
1488767561.327,40.155,161.134,-3286.201,-1435.246,0
1488767561.341,-181.329,210.760,-4163.574,-2348.021,0
1488767561.341,-40.210,98.507,-3198.570,-2095.105,0
1488767561.343,60.052,126.596,-2753.060,-1956.001,0
1488767561.343,-106.770,216.535,-3222.301,-2527.039,0
1488767561.357,-116.928,138.053,-2839.532,-2286.457,0
1488767561.357,61.497,110.280,-1963.829,-1869.901,0
1488767561.371,-24.782,201.132,-2778.330,-2360.067,0
1488767561.371,-185.920,173.565,-3708.103,-3217.739,0
1488767561.373,24.844,90.072,-2959.044,-3212.217,0
1488767561.373,27.210,149.602,-3307.128,-3410.742,0
1488767561.387,-180.325,206.555,-4171.030,-4317.249,0
1488767561.387,-49.599,86.545,-3208.262,-4060.630,0
1488767561.401,58.651,120.045,-2769.469,-3930.715,0
1488767561.401,-114.907,214.270,-3234.723,-4499.075,0
1488767561.403,-123.688,122.362,-2836.804,-4249.656,0
1488767561.403,54.662,95.884,-1977.059,-3846.118,0
1488767561.417,-32.664,181.787,-2800.439,-4340.507,0
1488767561.417,-187.881,162.523,-3699.802,-5171.801,0
1488767561.431,15.119,80.271,-2954.461,-5169.746,0
1488767561.431,27.623,155.352,-3312.396,-5366.801,0
1488767561.431,-188.338,202.880,-4168.806,-6274.811,0
1488767561.431,-36.709,101.675,-4163.700,-5994.635,0
1488767561.447,65.085,135.594,-3739.866,-5874.956,0
1488767561.447,-102.372,218.734,-4216.842,-6458.137,0
1488767561.461,-132.007,117.726,-3807.684,-6210.397,0
1488767561.461,55.917,100.964,-2954.820,-5798.262,0
1488767561.463,-31.694,187.376,-3785.343,-6297.041,0
1488767561.463,-196.837,158.684,-4668.756,-7129.809,0
1488767561.477,10.161,83.856,-3939.388,-6152.589,0
1488767561.477,35.845,161.719,-4292.775,-6344.992,0
1488767561.491,-184.476,207.602,-5138.344,-7252.651,0
1488767561.491,-41.726,95.517,-4161.697,-6989.368,0
1488767561.493,61.074,130.292,-3747.823,-6863.503,0
1488767561.493,-106.985,218.717,-4222.371,-7443.689,0
1488767561.507,-125.704,124.168,-3787.000,-7182.623,0
1488767561.507,53.398,104.601,-2955.271,-6778.555,0
1488767561.521,-29.007,194.791,-3790.304,-7281.418,0
1488767561.521,-186.808,171.054,-4652.445,-8103.912,0
1488767561.523,27.924,93.750,-3931.125,-8097.189,0
1488767561.523,29.418,149.207,-4312.261,-8319.900,0
1488767561.537,-168.269,212.641,-5127.556,-9207.532,0
1488767561.537,-26.439,105.355,-5122.565,-8924.727,0
1488767561.551,68.530,131.472,-4729.608,-8820.045,0
1488767561.551,-107.537,211.157,-5214.034,-9411.282,0
1488767561.553,-122.482,122.988,-4769.339,-9143.309,0
1488767561.553,53.819,104.435,-3943.346,-8743.567,0
1488767561.567,-40.153,182.990,-4790.213,-9255.302,0
1488767561.567,-187.188,168.928,-5627.300,-10064.729,0
1488767561.581,26.531,89.941,-4906.492,-10057.026,0
1488767561.581,31.746,152.508,-5289.428,-10275.612,0
1488767561.581,-187.427,201.663,-6115.718,-11176.296,0
1488767561.581,-36.629,98.950,-6115.521,-10895.914,0
1488767561.597,53.482,127.499,-5727.655,-10791.834,0
1488767561.597,-109.731,215.785,-6199.200,-11370.303,0
1488767561.611,-119.346,129.019,-5725.300,-11086.315,0
1488767561.611,63.399,112.597,-4915.030,-10690.621,0
1488767561.613,-30.809,191.350,-5779.908,-11225.064,0
1488767561.613,-184.123,170.889,-6604.082,-12030.964,0
1488767561.627,25.347,82.029,-5898.353,-12029.899,0
1488767561.627,34.041,154.697,-6280.189,-12246.306,0
1488767561.641,-174.691,211.396,-7083.438,-13129.345,0
1488767561.641,-35.856,95.018,-6104.337,-12854.015,0
1488767561.641,50.410,124.617,-5733.128,-12763.396,0
1488767561.641,-112.343,214.463,-6204.598,-13337.200,0
1488767561.657,-124.206,118.946,-5718.570,-13049.451,0
1488767561.657,57.503,107.715,-4924.360,-12660.305,0
1488767561.671,-34.450,184.108,-5786.859,-13187.406,0
1488767561.671,-197.173,154.854,-6592.594,-13989.129,0
1488767561.673,12.648,79.189,-5900.453,-13008.869,0
1488767561.673,27.086,150.469,-6283.909,-13226.161,0
1488767561.687,-179.420,202.261,-7089.875,-14112.297,0
1488767561.687,-36.475,98.703,-7075.303,-13827.396,0
1488767561.701,48.142,120.483,-6712.913,-13736.582,0
1488767561.701,-125.775,201.988,-7199.668,-14333.213,0
1488767561.703,-130.678,115.215,-6701.650,-14034.475,0
1488767561.703,49.423,96.658,-5919.740,-13650.901,0
1488767561.717,-39.953,176.379,-6775.604,-14174.397,0
1488767561.717,-190.671,157.698,-7562.203,-14963.206,0
1488767561.731,24.988,84.464,-6868.584,-14954.962,0
1488767561.731,30.734,153.007,-7268.409,-15181.592,0
1488767561.733,-183.880,207.394,-8071.156,-16080.309,0
1488767561.733,-40.408,91.525,-8056.647,-15789.705,0
1488767561.747,58.346,126.547,-7691.863,-15686.867,0
1488767561.747,-92.016,229.419,-8161.512,-16269.087,0
1488767561.761,-116.591,129.182,-7657.562,-15980.780,0
1488767561.761,57.364,114.518,-6884.572,-15596.818,0
1488767561.763,-26.465,203.350,-7760.307,-16127.959,0
1488767561.763,-178.709,176.041,-8531.628,-16918.285,0
1488767561.777,43.824,113.053,-7831.213,-16902.908,0
1488767561.777,49.911,173.593,-8259.735,-17144.084,0
1488767561.791,-158.409,227.939,-9045.069,-18037.426,0
1488767561.791,-21.101,115.881,-9019.856,-17743.359,0
1488767561.791,76.909,147.459,-8670.769,-17645.746,0
1488767561.791,-81.038,250.218,-9146.704,-18227.223,0
1488767561.807,-70.901,168.094,-8601.470,-17915.387,0
1488767561.807,96.686,140.254,-7849.715,-17542.943,0
1488767561.821,16.270,227.358,-8738.686,-18080.977,0
1488767561.821,-126.100,221.213,-9481.571,-18854.553,0
1488767561.823,88.292,144.975,-8796.289,-18848.852,0
1488767561.823,103.403,218.526,-9232.993,-19097.611,0
1488767561.837,-120.243,266.473,-10024.083,-19995.590,0
1488767561.837,56.469,189.028,-9967.156,-19675.090,0
1488767561.851,151.154,215.209,-9632.744,-19596.094,0
1488767561.851,-22.849,300.043,-10129.971,-20196.125,0
1488767561.853,-23.646,216.819,-9574.467,-19882.232,0
1488767561.853,170.427,217.629,-8808.578,-19487.926,0
1488767561.867,84.398,299.400,-9699.037,-20022.664,0
1488767561.867,-78.452,269.862,-10435.659,-20800.941,0
1488767561.881,119.039,185.561,-9772.939,-19835.039,0
1488767561.881,127.239,255.069,-10202.853,-20076.016,0
1488767561.883,-84.342,301.255,-10980.916,-20963.920,0
1488767561.883,56.022,187.767,-10944.278,-20649.508,0
1488767561.897,158.048,227.891,-10601.249,-20562.037,0
1488767561.897,-14.982,315.287,-11103.888,-21157.336,0
1488767561.911,-39.175,214.227,-10540.762,-20843.846,0
1488767561.911,137.570,190.662,-9795.050,-20464.191,0
1488767561.913,50.962,276.850,-10698.572,-21005.582,0
1488767561.913,-101.866,253.345,-11410.765,-21773.406,0
1488767561.927,95.151,169.661,-10735.012,-20794.535,0
1488767561.927,94.522,215.955,-11194.347,-21053.227,0
1488767561.941,-134.883,253.285,-11978.338,-21959.045,0
1488767561.941,-15.440,120.761,-11940.552,-21654.182,0
1488767561.941,88.976,164.584,-11606.218,-21560.828,0
1488767561.941,-90.569,240.401,-12110.438,-22162.582,0
1488767561.957,-114.437,135.283,-11526.006,-21841.092,0
1488767561.957,50.509,99.253,-10806.145,-21475.832,0
1488767561.971,-45.752,173.010,-11717.312,-22028.820,0
1488767561.971,-197.779,162.377,-12420.035,-22789.916,0
1488767561.973,-3.710,65.929,-11757.185,-21810.629,0
1488767561.973,-1.674,120.713,-12221.522,-22070.684,0
1488767561.987,-218.745,175.467,-12986.198,-22955.719,0
1488767561.987,-61.188,70.308,-12918.972,-22633.439,0
1488767562.001,29.132,96.635,-12604.582,-22552.346,0
1488767562.001,-142.930,179.143,-13128.381,-23170.438,0
1488767562.001,-163.323,86.072,-12526.394,-22836.617,0
1488767562.001,30.518,73.080,-11789.879,-22452.977,0
1488767562.017,-50.066,166.444,-12711.559,-23006.594,0
1488767562.017,-228.844,121.723,-13422.692,-23794.867,0
1488767562.031,-15.766,45.339,-12747.272,-23782.809,0
1488767562.031,-18.664,108.837,-13216.282,-24041.893,0
1488767562.033,-221.509,159.006,-13978.197,-24931.088,0
1488767562.033,-65.127,58.298,-13894.934,-24588.104,0
1488767562.047,15.500,77.463,-13611.339,-24537.486,0
1488767562.047,-160.335,168.195,-14133.051,-25148.170,0
1488767562.061,-161.614,85.120,-13490.818,-24786.596,0
1488767562.061,14.589,60.882,-12783.190,-24425.805,0
1488767562.063,-53.245,159.408,-13707.121,-24975.158,0
1488767562.063,-213.219,133.628,-14383.029,-25744.143,0
1488767562.077,-6.801,52.873,-13720.358,-25734.756,0
1488767562.077,-15.586,105.544,-14202.562,-26003.031,0
1488767562.091,-220.791,163.293,-14955.506,-26894.336,0
1488767562.091,-70.381,58.337,-14871.880,-26556.879,0
1488767562.093,25.706,93.296,-14588.008,-26485.471,0
1488767562.093,-155.888,173.421,-15124.213,-27119.938,0
1488767562.107,-167.340,77.306,-14475.622,-26763.197,0
1488767562.107,25.562,66.045,-13765.911,-26393.281,0
1488767562.121,-69.701,153.044,-14702.053,-26955.160,0
1488767562.121,-217.827,133.945,-15360.211,-27701.365,0
1488767562.123,12.415,71.410,-14689.196,-27678.482,0
1488767562.123,-4.123,118.804,-15191.660,-27970.238,0
1488767562.137,-226.385,161.328,-15945.911,-28868.869,0
1488767562.137,-72.060,54.150,-15855.558,-28522.328,0
1488767562.151,28.866,89.778,-15567.972,-28456.879,0
1488767562.151,-148.083,180.469,-16102.752,-29081.520,0
1488767562.151,-153.824,87.050,-15437.451,-28713.209,0
1488767562.152,33.790,74.895,-14745.153,-28342.666,0
1488767562.167,-49.554,168.552,-15679.907,-28906.605,0
1488767562.167,-205.205,143.401,-16334.091,-29658.340,0
1488767562.181,-2.078,56.658,-15684.408,-29655.689,0
1488767562.181,4.952,129.464,-16165.232,-29919.922,0
1488767562.183,-193.581,191.421,-16899.213,-30803.277,0
1488767562.183,-42.906,83.817,-16802.842,-30444.818,0
1488767562.197,45.657,109.400,-16540.465,-30404.598,0
1488767562.197,-143.156,189.121,-17090.273,-31039.510,0
1488767562.211,-147.176,99.356,-16401.633,-30667.746,0
1488767562.211,37.809,84.576,-15721.052,-30306.904,0
1488767562.213,-56.789,168.539,-16686.986,-30885.762,0
1488767562.213,-217.743,135.339,-17305.457,-31628.088,0
1488767562.227,3.796,72.004,-16649.230,-31614.955,0
1488767562.227,11.917,130.816,-17164.158,-31897.070,0
1488767562.241,-210.394,174.803,-17901.535,-32785.910,0
1488767562.241,-58.417,74.162,-17791.568,-32422.910,0
1488767562.243,38.826,110.512,-17537.041,-32373.031,0
1488767562.243,-132.133,201.846,-18078.410,-33004.961,0
1488767562.257,-135.693,106.954,-17365.553,-32622.672,0
1488767562.257,47.347,88.393,-16699.770,-32259.949,0
1488767562.271,-35.937,187.169,-17660.525,-32831.430,0
1488767562.271,-195.956,155.462,-18263.797,-33575.480,0
1488767562.273,22.572,84.142,-17619.160,-33559.910,0
1488767562.273,22.475,143.743,-18135.246,-33839.977,0
1488767562.287,-211.819,185.060,-18877.201,-34744.664,0
1488767562.287,-51.577,77.773,-18765.971,-34371.074,0
1488767562.301,40.857,114.000,-18514.211,-34323.422,0
1488767562.301,-137.540,194.578,-19066.957,-34979.809,0
1488767562.301,-108.109,129.064,312.895,-238.224,0
1488767562.316,56.553,98.718,953.538,103.029,0
1488767562.316,-45.756,178.346,-25.796,-494.207,0
1488767562.318,-202.181,150.054,-621.521,-1222.078,0
1488767562.318,11.769,78.050,27.900,-1210.695,0
1488767562.332,34.974,159.050,-481.325,-1477.649,0
1488767562.332,-183.564,198.923,-1212.595,-2374.590,0
1488767562.346,-42.646,86.106,-1110.378,-2019.854,0
1488767562.346,51.646,123.061,-865.529,-1973.624,0
1488767562.348,-118.145,220.058,-1405.611,-2599.114,0
1488767562.348,-130.420,111.586,-677.376,-2207.896,0
1488767562.362,49.703,95.717,-27.249,-1867.564,0
1488767562.362,-28.483,187.706,-34.890,-2447.645,0
1488767562.376,-169.320,168.587,-598.343,-3164.894,0
1488767562.376,34.940,98.625,46.085,-3151.488,0
1488767562.378,37.380,161.281,-503.897,-3449.809,0
1488767562.378,-196.607,197.785,-1217.021,-4347.444,0
1488767562.392,-50.487,84.888,-1102.014,-3975.977,0
1488767562.392,58.230,130.132,-869.644,-3935.113,0
1488767562.406,-105.656,223.863,-1408.702,-4563.910,0
1488767562.406,-120.657,119.748,-650.810,-4156.555,0
1488767562.408,43.564,92.847,-41.941,-3823.997,0
1488767562.408,-41.949,182.531,-48.938,-4411.427,0
1488767562.422,-185.508,158.996,-600.663,-5135.326,0
1488767562.422,28.550,85.567,43.592,-5112.828,0
1488767562.436,30.056,145.534,-508.679,-5415.678,0
1488767562.436,-182.659,203.041,-1213.208,-6303.208,0
1488767562.436,-37.994,87.112,-1090.493,-5930.821,0
1488767562.436,70.357,133.993,-858.273,-5877.686,0
1488767562.452,-109.027,218.348,-1426.544,-6537.158,0
1488767562.452,-110.205,122.914,-643.126,-6120.168,0
1488767562.466,50.762,96.450,-38.368,-5787.592,0
1488767562.466,-28.898,195.544,-54.378,-6377.778,0
1488767562.468,-177.174,173.905,-589.087,-7087.473,0
1488767562.468,37.277,100.368,57.361,-7057.110,0
1488767562.482,31.189,162.837,-513.554,-7373.648,0
1488767562.482,-191.675,202.949,-1214.934,-8266.175,0
1488767562.496,-42.048,86.324,-1085.644,-7888.918,0
1488767562.496,54.006,127.648,-873.029,-7853.948,0
1488767562.498,-126.687,207.983,-1453.282,-8513.947,0
1488767562.498,-116.872,124.928,-639.328,-8078.782,0
1488767562.512,65.663,113.491,-22.793,-7734.833,0
1488767562.512,-35.105,189.611,-65.315,-8346.575,0
1488767562.526,-192.143,154.516,-597.159,-9061.988,0
1488767562.526,22.267,85.470,41.180,-9039.364,0
1488767562.528,32.947,166.044,-518.937,-9333.346,0
1488767562.528,-172.508,216.998,-1199.805,-10216.924,0
1488767562.542,-46.266,80.832,-1083.271,-9856.743,0
1488767562.542,53.378,121.577,-875.937,-9821.803,0
1488767562.556,-113.994,220.959,-1438.193,-10463.634,0
1488767562.556,-110.436,129.653,-614.034,-10020.689,0
1488767562.558,58.438,104.753,-25.989,-9693.185,0
1488767562.558,-41.623,183.304,-75.617,-10310.601,0
1488767562.572,-194.697,154.753,-588.428,-11021.096,0
1488767562.572,23.187,88.770,42.162,-10996.478,0
1488767562.586,26.450,153.974,-524.908,-11306.066,0
1488767562.586,-190.711,203.716,-1215.709,-12194.667,0
1488767562.586,-33.397,94.556,-1065.333,-11800.027,0
1488767562.586,51.770,122.401,-873.755,-11774.908,0
1488767562.602,-128.778,212.307,-1453.293,-12438.616,0
1488767562.602,-112.908,132.198,-604.805,-11982.646,0
1488767562.616,57.795,104.934,-22.243,-11659.341,0
1488767562.616,-45.670,183.059,-80.017,-12276.762,0
1488767562.618,-185.546,166.618,-564.181,-12966.369,0
1488767562.618,21.497,93.279,53.047,-12954.489,0
1488767562.632,20.199,154.925,-530.565,-13266.764,0
1488767562.632,-178.135,214.126,-1203.627,-14140.759,0
1488767562.646,-33.362,89.262,-1061.711,-13763.562,0
1488767562.646,52.220,119.890,-881.094,-13739.962,0
1488767562.646,-123.118,207.387,-1468.550,-14408.850,0
