timestamps,,,,,Marker
1488767930.189,230.662,363.840,2341.115,1611.407,0
1488767930.205,167.716,459.146,2321.163,894.820,0
1488767930.205,4.424,463.119,1686.891,560.379,0
1488767930.219,203.262,367.251,2034.621,1328.792,0
1488767930.219,210.523,417.289,1990.745,1397.653,0
1488767930.220,24.313,496.184,1175.323,629.765,0
1488767930.220,135.139,379.192,1735.252,751.049,0
1488767930.235,245.637,406.783,1942.777,1627.167,0
1488767930.235,102.993,501.162,1388.860,1207.632,0
1488767930.249,52.602,404.915,1578.565,1015.959,0
1488767930.249,242.115,386.672,2343.369,1609.344,0
1488767930.249,169.906,464.453,2311.292,901.998,0
1488767930.249,-0.944,443.977,1683.635,549.143,0
1488767930.265,193.416,363.045,2028.191,1324.583,0
1488767930.265,208.778,422.650,1984.823,1392.613,0
1488767930.279,11.955,487.711,1158.305,617.643,0
1488767930.279,120.197,364.911,1737.692,746.727,0
1488767930.279,230.193,392.476,1937.670,1615.261,0
1488767930.279,78.158,479.483,1361.864,1186.018,0
1488767930.295,36.137,388.514,1582.673,1006.431,0
1488767930.295,228.549,373.203,2334.642,1600.546,0
1488767930.309,157.884,455.699,2294.890,891.977,0
1488767930.309,-9.582,440.160,1686.502,551.542,0
1488767930.309,198.639,359.262,2036.899,1326.559,0
1488767930.309,225.348,438.890,1983.594,1401.722,0
1488767930.325,21.643,490.013,1168.823,628.075,0
1488767930.325,121.324,360.134,1756.023,756.965,0
1488767930.339,235.920,396.218,1924.358,1608.579,0
1488767930.339,95.678,489.078,1352.337,1181.524,0
1488767930.339,58.701,411.034,1614.520,1029.763,0
1488767930.339,242.938,384.002,2330.788,1611.188,0
1488767930.355,154.385,454.733,2272.845,884.746,0
1488767930.355,-0.690,439.915,1691.807,549.345,0
1488767930.369,197.433,362.342,2037.290,1325.432,0
1488767930.369,230.122,421.734,1958.168,1382.104,0
1488767930.369,30.239,490.437,1148.993,625.070,0
1488767930.369,133.253,360.558,1757.121,754.641,0
1488767930.385,244.853,397.398,1924.233,1616.072,0
1488767930.385,101.043,494.379,1340.700,1187.502,0
1488767930.399,55.771,408.268,1611.467,1025.752,0
1488767930.399,243.684,382.216,2341.579,1621.329,0
1488767930.399,174.739,470.188,2274.519,896.966,0
1488767930.399,-2.293,448.982,1711.081,558.457,0
1488767930.415,201.807,359.962,2039.775,1328.190,0
1488767930.415,223.190,425.696,1952.561,1390.087,0
1488767930.429,15.887,482.582,1146.167,610.774,0
1488767930.429,125.083,355.044,1768.219,751.725,0
1488767930.429,232.846,397.396,1912.704,1612.346,0
1488767930.429,82.809,484.781,1324.781,1173.049,0
1488767930.445,32.272,387.880,1618.687,1018.865,0
1488767930.445,229.748,374.106,2327.426,1596.075,0
1488767930.459,171.652,464.415,2254.655,877.618,0
1488767930.459,-2.276,445.252,1704.923,551.645,0
1488767930.459,192.713,355.390,2035.768,1318.262,0
1488767930.459,210.491,417.848,1942.861,1380.593,0
1488767930.475,-5.503,466.083,1147.777,607.545,0
1488767930.475,148.283,385.814,1779.411,761.862,0
1488767930.489,250.336,407.436,1917.179,1610.208,0
1488767930.489,97.490,489.573,1319.132,1183.347,0
1488767930.489,68.487,406.761,1653.959,1040.363,0
1488767930.489,253.270,383.977,2331.994,1612.364,0
1488767930.505,166.613,464.204,2236.956,864.736,0
1488767930.505,1.664,446.368,1725.124,555.985,0
1488767930.519,207.753,373.829,2056.522,1336.552,0
1488767930.519,231.481,433.759,1948.559,1387.593,0
1488767930.519,21.920,490.155,1150.861,611.193,0
1488767930.519,123.516,361.308,1793.781,767.773,0
1488767930.535,238.131,396.132,1910.801,1611.025,0
1488767930.535,99.377,496.412,1310.569,1174.572,0
1488767930.549,55.141,400.214,1645.225,1035.118,0
1488767930.549,237.837,375.022,2328.686,1607.418,0
1488767930.549,171.940,459.202,2239.429,875.490,0
1488767930.549,5.918,450.110,1734.068,564.641,0
1488767930.565,194.434,367.425,2052.145,1330.626,0
1488767930.565,216.321,427.811,1932.150,1377.953,0
1488767930.579,25.201,495.595,1146.693,610.499,0
1488767930.579,131.547,363.041,1800.863,771.276,0
1488767930.579,243.346,400.685,1919.173,1619.622,0
1488767930.579,102.976,494.936,1315.807,1176.264,0
1488767930.595,62.006,409.970,1681.429,1048.842,0
1488767930.595,238.467,380.578,2335.607,1614.440,0
1488767930.609,161.036,457.382,2224.274,872.193,0
1488767930.609,4.738,456.376,1736.923,569.497,0
1488767930.609,215.031,372.412,2068.168,1347.585,0
1488767930.609,223.590,424.795,1930.547,1383.610,0
1488767930.625,17.679,486.946,1133.321,602.573,0
1488767930.625,132.323,364.749,1806.254,769.269,0
1488767930.639,237.042,404.188,1905.225,1606.178,0
1488767930.639,93.374,489.179,1288.205,1159.440,0
1488767930.639,50.302,387.136,1673.760,1042.654,0
1488767930.639,237.067,376.197,2328.319,1614.771,0
1488767930.655,162.845,466.064,2209.267,867.045,0
1488767930.655,14.700,465.272,1718.117,564.241,0
1488767930.669,213.343,374.328,2066.839,1344.973,0
1488767930.669,224.093,434.083,1925.613,1379.954,0
1488767930.669,33.897,494.525,1163.118,616.902,0
1488767930.669,144.106,367.196,1837.760,793.629,0
1488767930.685,237.946,401.216,1902.294,1609.842,0
1488767930.685,85.799,493.568,1273.498,1152.228,0
1488767930.699,47.267,401.218,1674.170,1038.856,0
1488767930.699,237.618,375.780,2335.049,1612.226,0
1488767930.699,155.771,450.789,2204.123,863.251,0
1488767930.699,-6.549,443.799,1741.411,559.485,0
1488767930.715,205.143,365.837,2071.785,1338.699,0
1488767930.715,215.052,422.682,1916.209,1373.845,0
1488767930.729,21.886,480.383,1152.921,602.229,0
1488767930.729,140.267,368.545,1854.566,788.279,0
1488767930.729,241.246,401.147,1912.959,1618.064,0
1488767930.729,83.953,486.400,1268.196,1146.115,0
1488767930.744,60.777,397.791,1722.170,1060.022,0
1488767930.744,243.982,382.603,2337.695,1618.219,0
1488767930.759,167.935,470.343,2195.826,863.560,0
1488767930.759,4.882,445.379,1770.562,568.044,0
1488767930.759,204.397,362.514,2072.875,1348.454,0
1488767930.759,214.231,422.695,1902.272,1370.900,0
1488767930.775,15.537,487.236,1147.231,605.608,0
1488767930.775,138.930,365.764,1852.185,790.334,0
1488767930.789,240.777,396.396,1896.576,1607.725,0
1488767930.789,80.851,484.532,1259.787,1147.736,0
1488767930.790,44.604,392.770,1731.880,1055.009,0
1488767930.790,225.535,367.518,2332.948,1616.560,0
1488767930.805,160.842,463.650,2179.907,858.924,0
1488767930.805,3.796,440.452,1777.490,574.752,0
1488767930.819,214.455,372.225,2081.718,1353.995,0
1488767930.819,211.164,424.282,1885.242,1361.638,0
1488767930.819,15.781,495.036,1140.460,596.144,0
1488767930.819,138.675,370.000,1857.004,792.038,0
1488767930.835,237.639,401.342,1881.921,1593.609,0
1488767930.835,84.019,488.023,1245.080,1136.765,0
1488767930.849,52.102,402.125,1734.904,1055.677,0
1488767930.849,235.277,378.590,2324.236,1612.654,0
1488767930.864,161.235,457.941,2167.657,844.815,0
1488767930.864,-2.382,444.743,1792.089,577.177,0
1488767930.864,203.105,369.639,2081.174,1354.850,0
1488767930.864,223.848,431.498,1882.155,1368.162,0
1488767930.879,24.818,488.437,1140.032,594.691,0
1488767930.879,143.307,369.470,1870.058,796.643,0
1488767930.879,243.841,403.763,1881.175,1603.663,0
1488767930.879,92.589,490.471,1240.758,1133.543,0
1488767930.895,57.090,393.656,1749.794,1061.673,0
1488767930.895,249.659,389.681,2332.282,1618.045,0
1488767930.909,165.339,464.847,2151.727,847.981,0
1488767930.909,-3.618,444.352,1795.520,569.856,0
1488767930.909,196.678,360.777,2079.971,1351.897,0
1488767930.909,223.506,438.827,1879.217,1367.644,0
1488767930.925,25.033,496.670,1138.029,600.145,0
1488767930.925,136.473,363.806,1876.347,798.392,0
1488767930.939,234.127,402.041,1878.424,1606.463,0
1488767930.939,81.262,487.444,1219.970,1127.804,0
1488767930.939,65.409,405.435,1784.087,1080.558,0
1488767930.939,253.191,386.593,2338.335,1629.588,0
1488767930.955,171.931,468.237,2142.832,856.274,0
1488767930.955,6.870,451.060,1810.826,587.282,0
1488767930.969,205.233,366.826,2101.448,1367.079,0
1488767930.969,222.341,434.879,1874.956,1377.340,0
1488767930.969,16.837,490.815,1139.497,602.705,0
1488767930.969,139.766,373.637,1902.132,824.760,0
1488767930.985,238.202,398.808,2856.642,1608.114,0
1488767930.985,90.846,489.147,2192.903,1135.391,0
1488767930.999,59.977,395.747,2771.550,1085.089,0
1488767930.999,241.326,383.454,3305.804,1621.688,0
1488767930.999,164.494,460.023,3097.843,839.880,0
1488767930.999,-2.107,437.134,2783.418,567.773,0
1488767931.015,203.110,362.404,3067.956,1359.317,0
1488767931.015,215.166,427.270,2826.949,1358.027,0
1488767931.029,14.019,486.797,2110.216,589.223,0
1488767931.029,150.026,374.184,2888.289,823.343,0
1488767931.029,233.761,401.996,3821.785,1598.917,0
1488767931.029,81.827,488.745,3157.134,1120.891,0
1488767931.044,56.818,402.342,3756.750,1078.050,0
1488767931.044,245.281,395.446,4284.082,1627.657,0
1488767931.059,165.012,470.470,4074.097,838.990,0
1488767931.059,12.394,455.275,3790.258,591.951,0
1488767931.059,211.830,372.148,4069.858,1377.538,0
1488767931.059,219.543,431.113,3818.432,1369.576,0
1488767931.075,19.878,495.404,3099.242,599.351,0
1488767931.075,146.352,371.333,3878.542,821.562,0
1488767931.089,241.339,398.284,4801.087,1603.286,0
1488767931.089,82.397,492.988,4128.556,1115.221,0
1488767931.089,59.090,399.476,4757.826,1084.853,0
1488767931.090,240.477,382.478,5260.541,1621.422,0
1488767931.105,166.274,462.973,5039.349,827.352,0
1488767931.105,2.104,438.844,4766.818,574.060,0
1488767931.119,205.889,362.744,5041.878,1363.278,0
1488767931.119,216.071,426.018,4774.169,1356.071,0
1488767931.119,15.339,487.294,-2800.239,-396.809,0
1488767931.134,139.027,369.730,-2008.953,-162.024,0
1488767931.134,235.743,400.717,-1082.746,621.229,0
1488767931.134,93.750,498.271,-1757.704,141.134,0
1488767931.134,64.306,401.235,-1114.006,118.927,0
1488767931.150,242.334,390.696,-620.434,647.220,0
1488767931.150,164.619,466.476,-858.299,-157.685,0
1488767931.164,-1.417,437.933,-1105.496,-402.133,0
1488767931.164,203.699,362.185,-832.971,390.874,0
1488767931.164,218.713,426.853,-1101.780,382.167,0
1488767931.164,19.982,494.260,-1812.814,-386.315,0
1488767931.180,128.067,360.592,-1011.744,-161.904,0
1488767931.180,237.005,400.502,-102.082,617.695,0
1488767931.194,87.069,493.343,-787.015,137.948,0
1488767931.194,54.692,392.961,-123.996,111.544,0
1488767931.194,233.222,376.236,360.319,636.426,0
1488767931.194,161.285,464.552,117.240,-156.130,0
1488767931.210,4.897,439.524,-113.126,-398.079,0
1488767931.210,216.204,373.294,161.571,395.077,0
1488767931.224,211.686,421.788,-131.932,369.040,0
1488767931.224,14.485,485.095,-833.253,-393.832,0
1488767931.224,142.746,367.060,-8.974,-149.648,0
1488767931.224,237.902,400.010,875.219,618.376,0
1488767931.240,84.525,491.217,186.486,130.053,0
1488767931.240,56.057,391.332,865.276,104.745,0
1488767931.254,242.572,378.440,1338.301,639.979,0
1488767931.254,157.362,468.219,1088.434,-167.061,0
1488767931.254,2.594,437.765,871.643,-400.094,0
1488767931.254,208.275,364.878,1138.659,387.156,0
1488767931.270,210.532,430.361,841.292,367.742,0
1488767931.270,5.653,480.459,139.754,-403.028,0
1488767931.284,132.894,358.389,964.490,-158.575,0
1488767931.284,248.413,411.610,1852.692,619.217,0
1488767931.284,70.865,485.568,1142.242,112.524,0
1488767931.284,52.776,389.157,1853.457,111.301,0
1488767931.300,240.146,374.059,2305.575,642.021,0
1488767931.300,160.890,467.211,2050.933,-165.973,0
1488767931.314,0.939,439.405,1857.651,-400.057,0
1488767931.314,207.308,372.651,2115.141,392.833,0
1488767931.314,216.746,434.399,1806.271,362.320,0
1488767931.314,12.959,487.638,1118.215,-398.866,0
1488767931.330,130.281,354.763,1954.818,-156.339,0
1488767931.330,239.743,400.093,2820.258,615.728,0
1488767931.344,73.268,484.010,2111.222,112.479,0
1488767931.344,56.817,388.146,2852.244,114.153,0
1488767931.344,239.774,381.429,3294.796,639.697,0
1488767931.344,160.556,463.570,3021.626,-177.041,0
1488767931.360,1.614,437.342,2847.934,-396.125,0
1488767931.360,201.973,363.909,3105.274,400.655,0
1488767931.374,212.185,427.549,2786.021,367.109,0
1488767931.374,7.923,475.381,2099.062,-405.413,0
1488767931.374,147.128,368.090,2957.569,-134.298,0
1488767931.374,246.368,401.097,3798.053,616.863,0
1488767931.390,88.596,493.979,3096.515,124.662,0
1488767931.390,70.218,401.764,3854.438,134.724,0
1488767931.404,248.543,389.587,4274.307,644.366,0
1488767931.404,167.611,473.524,3985.538,-175.790,0
1488767931.404,10.909,446.806,3831.260,-393.583,0
1488767931.405,222.264,378.627,4095.231,412.636,0
1488767931.420,227.341,437.417,3756.011,371.295,0
1488767931.420,27.039,492.799,3073.401,-395.915,0
1488767931.434,149.852,370.766,3940.633,-133.133,0
1488767931.434,250.783,411.929,4784.259,624.591,0
1488767931.434,93.296,498.962,4075.055,121.171,0
1488767931.434,55.825,395.341,4833.998,124.254,0
1488767931.450,237.613,380.022,5250.669,644.173,0
1488767931.450,153.095,468.278,4964.691,-177.109,0
1488767931.464,-4.669,430.696,4822.522,-394.804,0
1488767931.464,202.718,358.251,5067.360,393.336,0
1488767931.464,210.794,419.729,4720.660,348.772,0
1488767931.464,2.616,476.091,4055.994,-403.554,0
1488767931.480,125.780,347.080,4924.131,-129.739,0
1488767931.480,244.191,412.747,5750.726,614.810,0
1488767931.494,85.414,505.453,5029.572,107.803,0
1488767931.494,60.678,402.954,5820.709,128.890,0
1488767931.494,236.530,383.248,6230.724,633.374,0
1488767931.494,159.567,473.651,5930.095,-190.765,0
1488767931.510,11.126,449.001,5813.833,-385.913,0
1488767931.510,207.652,368.638,6055.137,395.795,0
1488767931.524,213.444,431.497,5699.181,352.125,0
1488767931.524,7.955,481.460,5035.973,-401.925,0
1488767931.524,144.549,364.375,5920.413,-133.563,0
1488767931.524,240.094,403.320,6739.942,619.546,0
1488767931.540,81.549,492.702,6011.466,113.669,0
1488767931.540,61.102,392.873,6827.129,150.759,0
1488767931.554,240.893,386.399,7217.961,647.850,0
1488767931.554,151.875,463.402,6897.744,-188.882,0
1488767931.554,-1.262,441.250,6803.300,-390.672,0
1488767931.554,203.881,360.648,7044.911,404.283,0
1488767931.570,213.352,424.912,6673.767,352.975,0
1488767931.570,13.346,483.182,6005.596,-415.746,0
1488767931.584,131.252,350.270,6894.056,-145.342,0
1488767931.584,246.012,406.531,7714.368,616.403,0
1488767931.584,81.506,493.078,6980.876,106.752,0
1488767931.584,49.294,388.540,7815.160,133.236,0
1488767931.600,232.872,376.681,8191.411,639.467,0
1488767931.600,158.179,468.939,7868.758,-187.126,0
1488767931.614,-1.881,436.832,7772.979,-397.140,0
1488767931.614,206.822,372.535,8023.794,407.288,0
1488767931.614,202.409,427.562,7640.379,345.067,0
1488767931.614,2.317,480.592,6997.801,-414.727,0
1488767931.630,137.206,354.363,7897.316,-129.640,0
1488767931.630,227.242,399.782,8680.300,602.552,0
1488767931.644,73.147,495.312,7947.354,94.805,0
1488767931.644,56.456,390.229,8810.308,139.842,0
1488767931.644,235.902,379.663,9169.871,636.417,0
1488767931.644,159.585,461.102,8830.805,-197.884,0
1488767931.660,3.878,440.282,8782.399,-383.985,0
1488767931.660,202.626,364.807,9010.568,409.261,0
1488767931.674,208.185,429.172,8618.309,349.456,0
1488767931.674,15.595,488.220,7972.387,-407.051,0
1488767931.674,140.899,364.956,8885.968,-121.608,0
1488767931.674,240.954,402.941,9674.184,619.802,0
1488767931.690,76.986,491.010,8926.264,102.840,0
1488767931.690,61.521,391.786,9814.159,157.141,0
1488767931.704,246.622,388.215,10164.159,655.171,0
1488767931.704,153.506,463.729,9805.140,-190.410,0
1488767931.704,0.896,440.033,9767.057,-375.153,0
1488767931.704,205.867,362.318,9998.917,414.951,0
1488767931.720,202.994,424.604,9589.342,349.469,0
1488767931.720,12.424,492.466,8960.344,-401.230,0
1488767931.734,148.087,365.605,9879.530,-107.900,0
1488767931.734,236.066,399.303,10633.923,611.150,0
1488767931.734,82.244,494.318,9881.541,93.933,0
1488767931.734,73.702,407.275,10790.884,155.393,0
1488767931.750,250.889,389.929,11147.500,657.618,0
1488767931.750,164.112,469.595,10782.961,-183.455,0
1488767931.764,8.417,443.823,10721.836,-388.129,0
1488767931.764,209.838,370.805,10982.700,410.248,0
1488767931.764,206.525,430.305,10568.906,347.246,0
1488767931.764,4.144,479.375,9938.726,-416.520,0
1488767931.780,148.547,363.591,10884.257,-106.832,0
1488767931.780,238.890,397.319,11627.238,616.410,0
1488767931.794,84.473,498.239,10870.981,97.888,0
1488767931.794,71.885,396.704,11799.807,158.719,0
1488767931.794,246.214,388.443,12127.644,654.247,0
1488767931.794,160.212,475.655,11749.903,-193.226,0
1488767931.810,8.611,442.509,10780.996,-371.768,0
1488767931.810,209.352,366.993,10993.368,422.812,0
1488767931.824,217.466,437.263,10561.518,353.464,0
1488767931.824,18.959,484.025,9940.306,-406.383,0
1488767931.824,153.934,370.074,10887.564,-97.256,0
1488767931.825,249.218,410.792,11623.298,621.278,0
1488767931.840,84.726,503.929,10851.779,93.776,0
1488767931.840,62.926,393.101,11779.567,157.442,0
1488767931.854,243.718,385.778,12117.619,651.395,0
1488767931.854,166.115,472.579,11741.108,-200.378,0
1488767931.855,7.476,444.710,10761.864,-377.294,0
1488767931.855,220.630,366.774,10993.699,421.072,0
1488767931.870,218.827,435.986,10558.749,351.797,0
1488767931.870,17.643,484.644,9918.122,-415.649,0
1488767931.884,148.769,359.238,10880.703,-109.652,0
1488767931.884,236.427,404.298,11621.752,620.820,0
1488767931.884,75.417,496.676,10838.291,89.380,0
1488767931.884,65.603,389.909,11793.837,156.842,0
1488767931.900,240.001,384.894,12131.107,655.365,0
1488767931.900,161.283,468.703,11741.065,-199.501,0
1488767931.914,10.681,439.382,10792.642,-370.392,0
1488767931.914,206.654,360.624,10996.872,420.778,0
1488767931.914,211.850,428.987,10542.418,338.945,0
1488767931.914,16.059,483.734,9932.628,-415.995,0
1488767931.930,142.182,359.154,10894.079,-107.391,0
1488767931.930,242.009,406.391,11610.294,611.640,0
1488767931.944,69.959,490.222,10829.587,75.985,0
1488767931.944,45.410,380.849,10836.574,154.581,0
1488767931.944,237.504,380.651,11130.084,645.800,0
1488767931.944,156.939,472.336,10732.896,-209.171,0
1488767931.960,5.660,445.532,9813.471,-367.346,0
1488767931.960,213.930,363.516,10014.306,420.387,0
1488767931.974,205.362,420.327,9543.392,328.827,0
1488767931.974,15.203,479.850,8952.495,-415.492,0
1488767931.974,145.727,360.296,9926.876,-96.824,0
1488767931.974,233.089,401.493,10616.627,607.655,0
1488767931.990,65.811,492.139,9836.518,72.973,0
1488767931.990,66.998,396.211,9868.896,169.502,0
1488767932.004,255.401,389.512,10153.808,649.265,0
1488767932.004,162.315,469.470,9741.401,-210.336,0
1488767932.004,9.365,436.450,8827.624,-377.756,0
1488767932.004,215.529,367.707,9041.693,426.848,0
1488767932.019,219.267,444.575,8580.912,348.486,0
1488767932.019,7.547,484.915,7961.293,-422.345,0
1488767932.034,144.699,366.132,7974.130,-96.258,0
1488767932.034,234.791,404.285,8667.345,615.862,0
1488767932.034,83.362,500.907,7887.636,78.083,0
1488767932.034,71.077,396.908,7949.798,187.956,0
1488767932.050,247.411,390.266,8197.527,658.004,0
1488767932.050,159.329,478.301,7780.218,-210.472,0
1488767932.064,-6.352,429.593,6898.410,-361.946,0
1488767932.064,226.399,379.665,7097.393,437.254,0
1488767932.064,224.443,438.200,6613.865,350.055,0
1488767932.064,28.038,494.914,6030.175,-402.454,0
1488767932.080,134.302,354.271,6032.073,-87.306,0
1488767932.080,223.728,388.258,6680.955,594.719,0
1488767932.094,69.304,491.683,5899.769,63.040,0
1488767932.094,62.296,387.448,5988.937,181.982,0
1488767932.094,241.820,378.229,6225.989,647.160,0
1488767932.094,160.144,468.213,5797.202,-227.543,0
1488767932.110,8.469,441.458,4949.198,-362.067,0
1488767932.110,212.557,360.840,5126.527,425.879,0
1488767932.124,208.877,428.131,4625.688,326.215,0
1488767932.124,4.177,476.893,4033.407,-434.769,0
1488767932.124,154.703,365.665,2108.047,888.798,0
1488767932.139,246.987,411.993,2768.040,1587.847,0
1488767932.139,75.464,495.683,1967.488,1040.304,0
1488767932.139,63.960,388.957,2057.786,1150.449,0
1488767932.139,235.223,374.353,2300.934,1621.454,0
1488767932.155,154.280,466.622,1866.900,749.796,0
1488767932.155,2.713,433.359,1005.844,604.321,0
1488767932.169,206.184,359.541,1211.806,1412.814,0
1488767932.169,214.601,433.017,711.815,1319.324,0
1488767932.169,9.509,486.888,114.452,551.695,0
1488767932.169,147.734,360.158,154.905,891.523,0
1488767932.185,244.457,404.751,822.576,1601.489,0
1488767932.185,82.426,499.394,3.272,1044.191,0
1488767932.199,63.846,391.255,110.460,1160.298,0
1488767932.199,243.834,391.023,361.226,1642.485,0
1488767932.199,154.611,480.218,-100.566,763.414,0
1488767932.199,13.871,442.187,-933.255,621.235,0
1488767932.215,218.083,366.200,-746.598,1416.777,0
1488767932.215,209.511,429.496,-1266.227,1312.048,0
1488767932.229,13.712,484.766,-1865.999,546.723,0
1488767932.229,146.799,368.687,-1799.131,897.999,0
1488767932.229,230.664,400.074,-1152.676,1589.145,0
1488767932.229,80.885,501.259,-1966.307,1042.069,0
1488767932.245,55.304,383.953,-1835.823,1164.425,0
1488767932.245,242.035,381.717,-1605.526,1643.576,0
1488767932.259,157.012,464.838,-2078.096,751.411,0
1488767932.259,-1.253,430.554,-2922.629,602.335,0
1488767932.259,209.249,368.505,-2701.012,1418.260,0
1488767932.259,212.580,439.659,-3218.786,1319.631,0
1488767932.275,13.146,487.285,-3810.188,553.217,0
1488767932.275,149.863,365.592,-3741.173,909.097,0
1488767932.289,228.710,398.299,-3118.216,1583.286,0
1488767932.289,66.458,486.151,-3949.229,1022.728,0
1488767932.289,63.287,388.293,-3765.614,1177.195,0
1488767932.289,237.946,380.107,-3572.573,1631.210,0
1488767932.305,154.512,478.348,-4051.632,745.474,0
1488767932.305,11.147,440.025,-4849.517,612.461,0
1488767932.319,213.911,365.227,-4655.878,1423.325,0
1488767932.319,219.676,445.929,-5200.897,1312.681,0
1488767932.319,17.957,490.462,-5762.200,550.706,0
1488767932.319,156.328,367.497,-5676.674,920.165,0
1488767932.335,239.628,407.367,-5077.009,1591.311,0
1488767932.335,69.242,493.027,-5912.413,1022.259,0
1488767932.349,60.805,384.065,-5708.467,1178.895,0
1488767932.349,239.436,385.331,-5528.860,1643.400,0
1488767932.349,141.424,470.498,-6025.702,737.562,0
1488767932.349,1.698,434.741,-6788.660,618.824,0
1488767932.365,212.151,365.609,-6607.857,1428.126,0
1488767932.365,204.485,426.246,-7183.240,1297.510,0
1488767932.379,-0.376,473.655,-7732.044,541.867,0
1488767932.379,146.959,357.067,-7636.503,910.020,0
1488767932.379,235.313,408.537,-7049.113,1588.014,0
1488767932.379,70.222,492.642,-7900.224,1010.323,0
1488767932.395,58.228,383.919,-7673.173,1164.966,0
1488767932.395,235.980,382.689,-7495.200,1635.649,0
1488767932.409,148.160,470.751,-8003.400,729.976,0
1488767932.409,5.165,429.499,-8734.226,620.367,0
1488767932.409,212.798,362.907,-8579.941,1417.981,0
1488767932.409,207.503,431.622,-9154.850,1290.189,0
1488767932.425,10.111,482.999,-9688.713,540.051,0
1488767932.425,156.578,366.067,-9586.324,925.457,0
1488767932.439,241.536,405.360,-9010.472,1591.075,0
1488767932.439,69.205,492.520,-9870.955,1010.987,0
1488767932.440,64.541,387.246,-9616.565,1178.506,0
1488767932.440,247.316,394.084,-9445.433,1645.954,0
1488767932.455,151.896,478.372,-9976.342,725.845,0
1488767932.455,2.536,437.952,-10700.289,616.700,0
1488767932.469,215.585,367.589,-10524.040,1423.118,0
1488767932.469,201.010,424.954,-11122.076,1279.453,0
1488767932.469,12.325,485.964,-11646.228,537.023,0
1488767932.469,146.552,359.361,-11536.015,913.641,0
1488767932.485,243.178,410.955,-10980.364,1587.419,0
1488767932.485,79.965,503.228,-11833.978,1011.344,0
1488767932.499,74.082,395.122,-11541.179,1194.070,0
1488767932.499,254.844,395.895,-11408.845,1648.510,0
1488767932.499,151.006,480.867,-11954.941,723.203,0
1488767932.499,12.207,441.968,-12648.259,619.739,0
1488767932.515,225.873,377.814,-12476.094,1438.928,0
1488767932.515,224.721,450.037,-13082.148,1302.886,0
1488767932.529,15.653,491.047,-13608.349,536.805,0
1488767932.529,169.459,381.550,-13482.170,933.445,0
1488767932.529,259.917,430.227,-12952.666,1587.010,0
1488767932.529,100.362,523.016,-13806.896,1005.324,0
1488767932.545,108.771,426.279,-13482.155,1212.973,0
1488767932.545,295.514,435.534,-13364.770,1662.084,0
1488767932.559,208.075,528.072,-13920.395,724.738,0
1488767932.559,67.256,497.251,-14575.008,641.922,0
1488767932.559,287.509,435.334,-14423.237,1455.547,0
1488767932.559,285.814,505.216,-15046.106,1308.064,0
1488767932.575,96.927,566.885,-15561.091,551.605,0
1488767932.575,243.054,460.634,-15408.471,958.729,0
1488767932.589,351.023,513.615,-14878.955,1617.503,0
1488767932.589,174.339,607.698,-15757.439,1022.444,0
1488767932.589,171.336,496.036,-15414.795,1223.035,0
1488767932.589,362.529,508.350,-15310.068,1671.683,0
1488767932.605,270.056,597.185,-15868.873,746.177,0
1488767932.605,118.067,553.586,-16511.990,654.759,0
1488767932.619,324.182,480.456,-16338.091,1480.422,0
1488767932.619,321.190,545.255,-16990.156,1315.474,0
1488767932.619,103.584,592.024,-17542.717,550.298,0
1488767932.619,241.842,460.260,-17352.723,964.932,0
1488767932.635,329.863,507.029,-16813.361,1627.427,0
1488767932.635,162.218,594.130,-17729.682,1025.602,0
1488767932.649,136.959,464.037,-17361.262,1228.385,0
1488767932.649,306.158,451.524,-17229.514,1685.107,0
1488767932.649,213.913,543.430,-17849.742,738.924,0
1488767932.649,59.990,495.092,-18493.686,648.429,0
1488767932.665,273.619,423.637,-18260.270,1494.999,0
1488767932.665,261.423,491.761,-18938.703,1328.925,0
1488767932.679,42.568,525.968,-19561.537,521.626,0
1488767932.679,179.704,381.129,-19257.670,969.773,0
1488767932.679,261.023,421.967,-18710.184,1644.453,0
1488767932.679,73.022,503.035,-18824.426,976.372,0
1488767932.695,59.259,380.329,-18328.375,1214.766,0
1488767932.695,238.342,368.148,-18076.484,1724.008,0
1488767932.709,129.126,452.526,-18893.184,1693.954,0
1488767932.709,-13.484,408.635,-19631.213,1546.680,0
1488767932.709,212.000,339.046,-19155.443,2485.240,0
1488767932.709,189.097,404.683,-19901.867,2312.285,0
1488767932.725,-41.760,446.419,-20740.305,1412.652,0
1488767932.725,126.601,318.817,-20226.652,1939.938,0
1488767932.739,213.234,363.548,-19667.289,2625.819,0
1488767932.739,27.649,460.855,-19944.412,1903.386,0
1488767932.739,24.650,342.921,-19400.289,2143.677,0
1488767932.739,213.004,344.650,-19066.373,2693.051,0
1488767932.755,113.283,439.534,-19927.182,2655.316,0
1488767932.755,-28.777,404.767,-20678.521,2490.659,0
1488767932.769,199.928,336.181,-20115.623,2491.970,0
1488767932.769,177.772,395.797,-20900.879,2300.195,0
1488767932.769,-44.004,444.212,-21784.670,1376.044,0
1488767932.769,121.470,326.316,-21203.719,1924.592,0
1488767932.785,212.105,368.414,-20635.984,2625.873,0
1488767932.785,23.569,465.844,-20973.312,1881.259,0
1488767932.799,35.265,351.279,-20385.473,2133.652,0
1488767932.799,227.775,358.290,-20027.051,2703.547,0
1488767932.799,126.087,454.815,-20922.846,2653.515,0
